words,sport,business,politic,entertainment,tech
bonu,4.1309938138367636e-05,0.00010585676617202686,1.8526409396594847e-05,1.2172113687541841e-05,8.754880846071685e-06
droll,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,2.4344227375083682e-05,8.754880846071685e-06
sidi,1.0327484534591909e-05,1.924668475855034e-05,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
mccall,0.00011360232988051101,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
loftu,2.0654969069183818e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
bono,1.0327484534591909e-05,1.924668475855034e-05,9.263204698297423e-06,0.0001460653642505021,8.754880846071685e-06
luca,2.0654969069183818e-05,1.924668475855034e-05,1.8526409396594847e-05,0.00013389325056296025,4.3774404230358426e-05
roast,2.0654969069183818e-05,9.62334237927517e-06,1.8526409396594847e-05,1.2172113687541841e-05,8.754880846071685e-06
cmf,1.0327484534591909e-05,9.62334237927517e-06,3.705281879318969e-05,1.2172113687541841e-05,8.754880846071685e-06
bona,1.0327484534591909e-05,1.924668475855034e-05,9.263204698297423e-06,2.4344227375083682e-05,8.754880846071685e-06
oblig,4.1309938138367636e-05,0.00016359682044767788,0.0002037905033625433,1.2172113687541841e-05,2.6264642538215056e-05
side,0.0032428301438618594,0.00020209018996477857,0.0004446338255182763,0.0002069259326882113,0.0001750976169214337
bupa,4.1309938138367636e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
mean,0.0003201520205723492,0.0003753103527917316,0.0003983178020267892,0.00027995861481346237,0.0010068112972982438
holidaymak,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,2.6264642538215056e-05
dour,4.1309938138367636e-05,9.62334237927517e-06,9.263204698297423e-06,3.6516341062625523e-05,8.754880846071685e-06
liga,7.229239174214337e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
chiffon,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,4.8688454750167365e-05,8.754880846071685e-06
josserand,1.0327484534591909e-05,1.924668475855034e-05,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
enorm,7.229239174214337e-05,7.698673903420136e-05,7.410563758637939e-05,8.52047958127929e-05,0.0001138134509989319
cinemago,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,2.4344227375083682e-05,8.754880846071685e-06
arduou,2.0654969069183818e-05,9.62334237927517e-06,9.263204698297423e-06,2.4344227375083682e-05,8.754880846071685e-06
impetuos,1.0327484534591909e-05,9.62334237927517e-06,2.7789614094892268e-05,1.2172113687541841e-05,8.754880846071685e-06
milan,0.00038211692777990065,2.887002713782551e-05,9.263204698297423e-06,7.303268212525105e-05,1.750976169214337e-05
taught,2.0654969069183818e-05,9.62334237927517e-06,2.7789614094892268e-05,3.6516341062625523e-05,1.750976169214337e-05
rowntre,0.00011360232988051101,9.62334237927517e-06,1.8526409396594847e-05,1.2172113687541841e-05,8.754880846071685e-06
forgot,2.0654969069183818e-05,9.62334237927517e-06,1.8526409396594847e-05,4.8688454750167365e-05,2.6264642538215056e-05
proteg,2.0654969069183818e-05,9.62334237927517e-06,9.263204698297423e-06,8.52047958127929e-05,8.754880846071685e-06
dawn,3.0982453603775725e-05,9.62334237927517e-06,1.8526409396594847e-05,1.2172113687541841e-05,2.6264642538215056e-05
extract,1.0327484534591909e-05,4.811671189637585e-05,1.8526409396594847e-05,2.4344227375083682e-05,2.6264642538215056e-05
monkhous,1.0327484534591909e-05,9.62334237927517e-06,1.8526409396594847e-05,1.2172113687541841e-05,8.754880846071685e-06
contend,0.00014458478348428674,4.811671189637585e-05,5.5579228189784537e-05,0.00015823747793804394,4.3774404230358426e-05
serviett,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,1.750976169214337e-05
velvet,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,2.4344227375083682e-05,8.754880846071685e-06
kiev,1.0327484534591909e-05,1.924668475855034e-05,9.263204698297423e-06,2.4344227375083682e-05,8.754880846071685e-06
fabian,1.0327484534591909e-05,9.62334237927517e-06,2.7789614094892268e-05,1.2172113687541841e-05,8.754880846071685e-06
samurai,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,3.6516341062625523e-05,8.754880846071685e-06
crucial,0.00018589472162265438,9.62334237927517e-05,0.00019452729866424587,3.6516341062625523e-05,0.0002276269019978638
bequest,1.0327484534591909e-05,9.62334237927517e-06,1.8526409396594847e-05,1.2172113687541841e-05,8.754880846071685e-06
content,0.00015491226801887865,3.849336951710068e-05,8.336884228467681e-05,8.52047958127929e-05,0.0017772408117525521
bonus,1.0327484534591909e-05,4.811671189637585e-05,2.7789614094892268e-05,1.2172113687541841e-05,8.754880846071685e-06
monsanto,1.0327484534591909e-05,0.00010585676617202686,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
commonplac,1.0327484534591909e-05,9.62334237927517e-06,2.7789614094892268e-05,1.2172113687541841e-05,7.003904676857348e-05
reader,1.0327484534591909e-05,3.849336951710068e-05,1.8526409396594847e-05,9.737690950033473e-05,0.0002976659487664373
exxonmobil,1.0327484534591909e-05,3.849336951710068e-05,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
languish,2.0654969069183818e-05,1.924668475855034e-05,9.263204698297423e-06,1.2172113687541841e-05,2.6264642538215056e-05
sluggish,3.0982453603775725e-05,0.00016359682044767788,1.8526409396594847e-05,1.2172113687541841e-05,8.754880846071685e-06
optio,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,2.6264642538215056e-05
mccarthi,4.1309938138367636e-05,1.924668475855034e-05,9.263204698297423e-06,2.4344227375083682e-05,8.754880846071685e-06
zonealarm,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,1.750976169214337e-05
curzon,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,2.4344227375083682e-05,8.754880846071685e-06
nevzlin,1.0327484534591909e-05,3.849336951710068e-05,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
wooki,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,1.750976169214337e-05
homework,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,1.750976169214337e-05
mcevoy,2.0654969069183818e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
fava,8.261987627673527e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
burnley,0.00017556723708806246,9.62334237927517e-06,2.7789614094892268e-05,1.2172113687541841e-05,8.754880846071685e-06
daveport,3.0982453603775725e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
situat,0.0005267017112641874,0.0002790769289989799,0.0003705281879318969,7.303268212525105e-05,0.00014883297438321864
backlin,2.0654969069183818e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
ineffici,1.0327484534591909e-05,1.924668475855034e-05,3.705281879318969e-05,1.2172113687541841e-05,4.3774404230358426e-05
redempt,2.0654969069183818e-05,2.887002713782551e-05,9.263204698297423e-06,3.6516341062625523e-05,8.754880846071685e-06
hoodia,1.0327484534591909e-05,3.849336951710068e-05,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
quaintli,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,1.750976169214337e-05
feckless,1.0327484534591909e-05,9.62334237927517e-06,1.8526409396594847e-05,1.2172113687541841e-05,8.754880846071685e-06
cyborgian,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,1.750976169214337e-05
jackman,4.1309938138367636e-05,9.62334237927517e-06,9.263204698297423e-06,6.0860568437709206e-05,8.754880846071685e-06
mistress,1.0327484534591909e-05,9.62334237927517e-06,2.7789614094892268e-05,2.4344227375083682e-05,8.754880846071685e-06
dido,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,6.0860568437709206e-05,8.754880846071685e-06
beatti,0.00016523975255347054,9.62334237927517e-06,5.5579228189784537e-05,3.6516341062625523e-05,8.754880846071685e-06
everett,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,2.4344227375083682e-05,2.6264642538215056e-05
welfar,1.0327484534591909e-05,9.62334237927517e-05,0.00019452729866424587,1.2172113687541841e-05,3.501952338428674e-05
sfar,4.1309938138367636e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
sunshin,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,0.00019475381900066946,8.754880846071685e-06
isp,1.0327484534591909e-05,2.887002713782551e-05,9.263204698297423e-06,1.2172113687541841e-05,7.003904676857348e-05
cosmic,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,2.4344227375083682e-05,8.754880846071685e-06
mahindra,1.0327484534591909e-05,1.924668475855034e-05,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
strathclyd,1.0327484534591909e-05,9.62334237927517e-06,6.484243288808196e-05,1.2172113687541841e-05,8.754880846071685e-06
loui,4.1309938138367636e-05,5.774005427565102e-05,9.263204698297423e-06,4.8688454750167365e-05,8.754880846071685e-06
kallur,2.0654969069183818e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
isn,0.0002375321442956139,6.736339665492619e-05,0.00019452729866424587,0.00021909804637575315,6.128416592250179e-05
startl,2.0654969069183818e-05,1.924668475855034e-05,9.263204698297423e-06,1.2172113687541841e-05,1.750976169214337e-05
fiszman,3.0982453603775725e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
isa,1.0327484534591909e-05,1.924668475855034e-05,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
belaru,1.0327484534591909e-05,1.924668475855034e-05,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
isg,1.0327484534591909e-05,2.887002713782551e-05,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
stewart,0.00010327484534591909,1.924668475855034e-05,2.7789614094892268e-05,0.0001704095916255858,8.754880846071685e-06
eileen,1.0327484534591909e-05,9.62334237927517e-06,1.8526409396594847e-05,1.2172113687541841e-05,8.754880846071685e-06
malpractic,1.0327484534591909e-05,1.924668475855034e-05,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
playwright,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,0.00012172113687541841,8.754880846071685e-06
gradi,8.261987627673527e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,2.6264642538215056e-05
thirlbi,2.0654969069183818e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
grade,1.0327484534591909e-05,2.887002713782551e-05,8.336884228467681e-05,2.4344227375083682e-05,1.750976169214337e-05
hoop,1.0327484534591909e-05,9.62334237927517e-06,1.8526409396594847e-05,1.2172113687541841e-05,8.754880846071685e-06
inflam,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,1.750976169214337e-05
hoov,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,2.6264642538215056e-05
itrec,1.0327484534591909e-05,2.887002713782551e-05,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
genom,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,1.750976169214337e-05
hook,3.0982453603775725e-05,2.887002713782551e-05,9.263204698297423e-06,1.2172113687541841e-05,0.00010505857015286022
unlik,1.0327484534591909e-05,4.811671189637585e-05,7.410563758637939e-05,7.303268212525105e-05,8.754880846071685e-05
scurril,1.0327484534591909e-05,9.62334237927517e-06,1.8526409396594847e-05,1.2172113687541841e-05,8.754880846071685e-06
hoon,1.0327484534591909e-05,9.62334237927517e-06,6.484243288808196e-05,1.2172113687541841e-05,8.754880846071685e-06
gondri,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,4.8688454750167365e-05,8.754880846071685e-06
cher,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,2.4344227375083682e-05,8.754880846071685e-06
agre,0.0003614619587107168,0.0010008276074446177,0.0007688459899586861,0.0003164749558760879,0.0003501952338428674
inconspicu,1.0327484534591909e-05,9.62334237927517e-06,1.8526409396594847e-05,1.2172113687541841e-05,8.754880846071685e-06
aol,1.0327484534591909e-05,8.661008141347653e-05,9.263204698297423e-06,1.2172113687541841e-05,0.00020136225945964877
surgutneftegaz,1.0327484534591909e-05,1.924668475855034e-05,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
slept,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,2.4344227375083682e-05,8.754880846071685e-06
garro,3.0982453603775725e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
knack,3.0982453603775725e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
garri,2.0654969069183818e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
acquaint,2.0654969069183818e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
inflammatori,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,2.4344227375083682e-05,8.754880846071685e-06
ironhors,1.0327484534591909e-05,1.924668475855034e-05,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
unexpectedli,1.0327484534591909e-05,3.849336951710068e-05,9.263204698297423e-06,2.4344227375083682e-05,8.754880846071685e-06
deutsch,1.0327484534591909e-05,0.0010585676617202687,9.263204698297423e-06,1.2172113687541841e-05,3.501952338428674e-05
historian,1.0327484534591909e-05,9.62334237927517e-06,1.8526409396594847e-05,2.4344227375083682e-05,1.750976169214337e-05
calori,1.0327484534591909e-05,1.924668475855034e-05,9.263204698297423e-06,1.2172113687541841e-05,1.750976169214337e-05
enthral,2.0654969069183818e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,1.750976169214337e-05
redress,1.0327484534591909e-05,9.62334237927517e-06,3.705281879318969e-05,1.2172113687541841e-05,8.754880846071685e-06
compos,1.0327484534591909e-05,9.62334237927517e-06,2.7789614094892268e-05,0.00024344227375083682,8.754880846071685e-06
jamelia,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,0.0002069259326882113,8.754880846071685e-06
claassen,2.0654969069183818e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
dwell,2.0654969069183818e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
hollywood,1.0327484534591909e-05,1.924668475855034e-05,9.263204698297423e-06,0.0011806950276915587,0.00016634273607536203
soberli,1.0327484534591909e-05,9.62334237927517e-06,1.8526409396594847e-05,1.2172113687541841e-05,8.754880846071685e-06
molli,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,2.6264642538215056e-05
noteboook,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,2.6264642538215056e-05
peso,1.0327484534591909e-05,8.661008141347653e-05,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
escort,1.0327484534591909e-05,1.924668475855034e-05,1.8526409396594847e-05,2.4344227375083682e-05,8.754880846071685e-06
malwar,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,3.501952338428674e-05
gym,3.0982453603775725e-05,9.62334237927517e-06,9.263204698297423e-06,3.6516341062625523e-05,2.6264642538215056e-05
deciph,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,1.750976169214337e-05
propon,1.0327484534591909e-05,9.62334237927517e-06,1.8526409396594847e-05,1.2172113687541841e-05,3.501952338428674e-05
gyu,1.0327484534591909e-05,1.924668475855034e-05,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
rothemund,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,3.6516341062625523e-05,8.754880846071685e-06
helen,0.0001239298144151029,2.887002713782551e-05,2.7789614094892268e-05,6.0860568437709206e-05,8.754880846071685e-06
gretchen,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,3.6516341062625523e-05,8.754880846071685e-06
paradorn,5.1637422672959547e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
symptom,1.0327484534591909e-05,2.887002713782551e-05,1.8526409396594847e-05,2.4344227375083682e-05,8.754880846071685e-06
hampden,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,2.4344227375083682e-05,8.754880846071685e-06
preacher,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,9.737690950033473e-05,8.754880846071685e-06
lenovo,1.0327484534591909e-05,7.698673903420136e-05,9.263204698297423e-06,1.2172113687541841e-05,4.3774404230358426e-05
silli,4.1309938138367636e-05,9.62334237927517e-06,5.5579228189784537e-05,1.2172113687541841e-05,1.750976169214337e-05
keyword,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,4.3774404230358426e-05
kharkov,1.0327484534591909e-05,1.924668475855034e-05,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
gambon,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,2.4344227375083682e-05,8.754880846071685e-06
gaydo,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,4.8688454750167365e-05,8.754880846071685e-06
